"","ent","cve","nivel","servicio","total","alumnos","docentes"
"12028","SINALOA","25015","SECUNDARIA","TELESECUNDARIA",7,262,16
"12029","SINALOA","25016","PREESCOLAR","COMUNITARIO",22,112,19
"12030","SINALOA","25016","PREESCOLAR","GENERAL",23,600,22
"12031","SINALOA","25016","PRIMARIA","COMUNITARIO",14,53,10
"12032","SINALOA","25016","PRIMARIA","GENERAL",35,2113,83
"12033","SINALOA","25016","SECUNDARIA","GENERAL",6,471,33
"12034","SINALOA","25016","SECUNDARIA","TÉCNICA",2,386,25
"12035","SINALOA","25016","SECUNDARIA","TELESECUNDARIA",8,198,16
"12036","SINALOA","25017","PREESCOLAR","COMUNITARIO",92,670,88
"12037","SINALOA","25017","PREESCOLAR","GENERAL",80,2475,63
"12038","SINALOA","25017","PREESCOLAR","INDÍGENA",2,51,0
"12039","SINALOA","25017","PRIMARIA","COMUNITARIO",47,387,46
"12040","SINALOA","25017","PRIMARIA","GENERAL",124,9065,306
"12041","SINALOA","25017","PRIMARIA","INDÍGENA",8,287,15
"12042","SINALOA","25017","SECUNDARIA","COMUNITARIO",27,282,26
"12043","SINALOA","25017","SECUNDARIA","GENERAL",15,2397,154
"12044","SINALOA","25017","SECUNDARIA","TÉCNICA",3,726,42
"12045","SINALOA","25017","SECUNDARIA","TELESECUNDARIA",25,1008,54
"12046","SINALOA","25018","PREESCOLAR","COMUNITARIO",55,715,61
"12047","SINALOA","25018","PREESCOLAR","GENERAL",96,4611,153
"12048","SINALOA","25018","PRIMARIA","COMUNITARIO",16,202,18
"12049","SINALOA","25018","PRIMARIA","GENERAL",137,16895,599
"12050","SINALOA","25018","SECUNDARIA","COMUNITARIO",2,15,2
"12051","SINALOA","25018","SECUNDARIA","GENERAL",27,3839,222
"12052","SINALOA","25018","SECUNDARIA","TÉCNICA",10,3171,160
"12053","SINALOA","25018","SECUNDARIA","TELESECUNDARIA",15,799,42
"12054","SONORA","26001","PREESCOLAR","COMUNITARIO",1,4,1
"12055","SONORA","26001","PREESCOLAR","GENERAL",2,111,5
"12056","SONORA","26001","PRIMARIA","GENERAL",3,273,11
"12057","SONORA","26001","SECUNDARIA","TELESECUNDARIA",1,60,3
"12058","SONORA","26002","PREESCOLAR","COMUNITARIO",1,6,1
"12059","SONORA","26002","PREESCOLAR","GENERAL",18,2281,91
"12060","SONORA","26002","PRIMARIA","GENERAL",35,8826,306
"12061","SONORA","26002","SECUNDARIA","GENERAL",4,2288,102
"12062","SONORA","26002","SECUNDARIA","TÉCNICA",5,2304,67
"12063","SONORA","26002","SECUNDARIA","TELESECUNDARIA",2,21,0
"12064","SONORA","26003","PREESCOLAR","COMUNITARIO",34,165,26
"12065","SONORA","26003","PREESCOLAR","GENERAL",7,403,16
"12066","SONORA","26003","PREESCOLAR","INDÍGENA",27,407,12
"12067","SONORA","26003","PRIMARIA","COMUNITARIO",9,49,9
"12068","SONORA","26003","PRIMARIA","GENERAL",51,2426,91
"12069","SONORA","26003","PRIMARIA","INDÍGENA",18,308,8
"12070","SONORA","26003","SECUNDARIA","COMUNITARIO",10,49,7
"12071","SONORA","26003","SECUNDARIA","GENERAL",2,621,15
"12072","SONORA","26003","SECUNDARIA","TÉCNICA",1,79,4
"12073","SONORA","26003","SECUNDARIA","TELESECUNDARIA",33,579,16
"12074","SONORA","26004","PREESCOLAR","GENERAL",7,378,12
"12075","SONORA","26004","PRIMARIA","GENERAL",7,1177,45
"12076","SONORA","26004","SECUNDARIA","GENERAL",2,634,30
"12077","SONORA","26004","SECUNDARIA","TELESECUNDARIA",2,32,1
"12078","SONORA","26005","PREESCOLAR","COMUNITARIO",2,16,1
"12079","SONORA","26005","PREESCOLAR","GENERAL",1,18,1
"12080","SONORA","26005","PRIMARIA","GENERAL",3,126,4
"12081","SONORA","26005","SECUNDARIA","TÉCNICA",1,38,4
"12082","SONORA","26005","SECUNDARIA","TELESECUNDARIA",1,24,0
"12083","SONORA","26006","PREESCOLAR","COMUNITARIO",2,19,2
"12084","SONORA","26006","PREESCOLAR","GENERAL",1,61,3
"12085","SONORA","26006","PRIMARIA","GENERAL",5,279,10
"12086","SONORA","26006","SECUNDARIA","GENERAL",1,86,5
"12087","SONORA","26006","SECUNDARIA","TELESECUNDARIA",3,40,1
"12088","SONORA","26007","PREESCOLAR","GENERAL",1,11,0
"12089","SONORA","26007","PRIMARIA","GENERAL",1,73,3
"12090","SONORA","26007","SECUNDARIA","TELESECUNDARIA",1,33,1
"12091","SONORA","26008","PREESCOLAR","GENERAL",1,33,2
"12092","SONORA","26008","PRIMARIA","GENERAL",1,117,6
"12093","SONORA","26008","SECUNDARIA","GENERAL",2,134,10
"12094","SONORA","26009","PREESCOLAR","COMUNITARIO",1,6,1
"12095","SONORA","26009","PREESCOLAR","GENERAL",1,18,0
"12096","SONORA","26009","PRIMARIA","COMUNITARIO",1,13,1
"12097","SONORA","26009","PRIMARIA","GENERAL",1,49,3
"12098","SONORA","26009","SECUNDARIA","COMUNITARIO",1,5,1
"12099","SONORA","26009","SECUNDARIA","TELESECUNDARIA",1,30,0
"12100","SONORA","26010","PREESCOLAR","COMUNITARIO",2,2,1
"12101","SONORA","26010","PREESCOLAR","GENERAL",1,38,1
"12102","SONORA","26010","PRIMARIA","COMUNITARIO",3,15,3
"12103","SONORA","26010","PRIMARIA","GENERAL",1,104,6
"12104","SONORA","26010","SECUNDARIA","COMUNITARIO",2,13,2
"12105","SONORA","26010","SECUNDARIA","TÉCNICA",1,75,4
"12106","SONORA","26011","PREESCOLAR","GENERAL",1,31,1
"12107","SONORA","26011","PRIMARIA","GENERAL",2,150,7
"12108","SONORA","26011","SECUNDARIA","TELESECUNDARIA",1,63,3
"12109","SONORA","26012","PREESCOLAR","COMUNITARIO",2,19,2
"12110","SONORA","26012","PREESCOLAR","GENERAL",8,541,20
"12111","SONORA","26012","PREESCOLAR","INDÍGENA",5,193,7
"12112","SONORA","26012","PRIMARIA","GENERAL",16,2390,91
"12113","SONORA","26012","PRIMARIA","INDÍGENA",2,77,6
"12114","SONORA","26012","SECUNDARIA","TÉCNICA",3,826,37
"12115","SONORA","26012","SECUNDARIA","TELESECUNDARIA",5,259,15
"12116","SONORA","26013","PREESCOLAR","GENERAL",1,101,4
"12117","SONORA","26013","PRIMARIA","GENERAL",2,181,8
"12118","SONORA","26013","SECUNDARIA","TELESECUNDARIA",1,43,3
"12119","SONORA","26014","PREESCOLAR","COMUNITARIO",4,32,4
"12120","SONORA","26014","PREESCOLAR","GENERAL",2,71,3
"12121","SONORA","26014","PRIMARIA","GENERAL",5,295,11
"12122","SONORA","26014","SECUNDARIA","GENERAL",1,191,6
"12123","SONORA","26015","PREESCOLAR","COMUNITARIO",1,15,1
"12124","SONORA","26015","PREESCOLAR","GENERAL",1,19,0
"12125","SONORA","26015","PRIMARIA","GENERAL",3,163,8
"12126","SONORA","26015","SECUNDARIA","TELESECUNDARIA",3,94,3
"12127","SONORA","26016","PREESCOLAR","GENERAL",3,154,8
"12128","SONORA","26016","PRIMARIA","GENERAL",3,538,23
"12129","SONORA","26016","SECUNDARIA","GENERAL",1,266,8
"12130","SONORA","26017","PREESCOLAR","COMUNITARIO",15,125,15
"12131","SONORA","26017","PREESCOLAR","GENERAL",36,2729,113
"12132","SONORA","26017","PREESCOLAR","INDÍGENA",1,50,1
"12133","SONORA","26017","PRIMARIA","GENERAL",59,10043,352
"12134","SONORA","26017","PRIMARIA","INDÍGENA",1,42,1
"12135","SONORA","26017","SECUNDARIA","COMUNITARIO",1,15,1
"12136","SONORA","26017","SECUNDARIA","GENERAL",6,2520,115
"12137","SONORA","26017","SECUNDARIA","TÉCNICA",3,1255,34
"12138","SONORA","26017","SECUNDARIA","TELESECUNDARIA",14,584,23
"12139","SONORA","26018","PREESCOLAR","COMUNITARIO",14,166,14
"12140","SONORA","26018","PREESCOLAR","GENERAL",102,9690,372
"12141","SONORA","26018","PREESCOLAR","INDÍGENA",5,220,8
"12142","SONORA","26018","PRIMARIA","COMUNITARIO",5,36,5
"12143","SONORA","26018","PRIMARIA","GENERAL",169,36294,1324
"12144","SONORA","26018","SECUNDARIA","COMUNITARIO",4,25,4
"12145","SONORA","26018","SECUNDARIA","GENERAL",20,11580,409
"12146","SONORA","26018","SECUNDARIA","TÉCNICA",19,8849,296
"12147","SONORA","26018","SECUNDARIA","TELESECUNDARIA",16,874,44
"12148","SONORA","26019","PREESCOLAR","COMUNITARIO",2,16,2
"12149","SONORA","26019","PREESCOLAR","GENERAL",15,1351,52
"12150","SONORA","26019","PRIMARIA","GENERAL",17,3504,124
"12151","SONORA","26019","SECUNDARIA","GENERAL",2,1164,54
"12152","SONORA","26019","SECUNDARIA","TÉCNICA",1,753,16
"12153","SONORA","26019","SECUNDARIA","TELESECUNDARIA",2,43,2
"12154","SONORA","26020","PREESCOLAR","GENERAL",2,189,7
"12155","SONORA","26020","PRIMARIA","COMUNITARIO",1,8,1
"12156","SONORA","26020","PRIMARIA","GENERAL",2,548,21
"12157","SONORA","26020","SECUNDARIA","GENERAL",1,265,10
"12158","SONORA","26021","PREESCOLAR","COMUNITARIO",2,19,2
"12159","SONORA","26021","PREESCOLAR","GENERAL",1,29,1
"12160","SONORA","26021","PRIMARIA","COMUNITARIO",1,0,0
"12161","SONORA","26021","PRIMARIA","GENERAL",5,183,5
"12162","SONORA","26021","SECUNDARIA","TELESECUNDARIA",4,82,5
"12163","SONORA","26022","PREESCOLAR","GENERAL",1,34,2
"12164","SONORA","26022","PRIMARIA","GENERAL",1,73,3
"12165","SONORA","26022","SECUNDARIA","TELESECUNDARIA",1,51,2
"12166","SONORA","26023","PREESCOLAR","COMUNITARIO",2,9,1
"12167","SONORA","26023","PREESCOLAR","GENERAL",4,172,9
"12168","SONORA","26023","PRIMARIA","COMUNITARIO",1,5,1
"12169","SONORA","26023","PRIMARIA","GENERAL",7,579,25
"12170","SONORA","26023","SECUNDARIA","GENERAL",1,106,5
"12171","SONORA","26023","SECUNDARIA","TELESECUNDARIA",4,225,11
"12172","SONORA","26024","PREESCOLAR","GENERAL",1,22,1
"12173","SONORA","26024","PRIMARIA","GENERAL",1,81,5
"12174","SONORA","26024","SECUNDARIA","TELESECUNDARIA",1,33,2
"12175","SONORA","26025","PREESCOLAR","COMUNITARIO",3,30,4
"12176","SONORA","26025","PREESCOLAR","GENERAL",25,1558,57
"12177","SONORA","26025","PRIMARIA","COMUNITARIO",1,7,1
"12178","SONORA","26025","PRIMARIA","GENERAL",34,5509,218
"12179","SONORA","26025","SECUNDARIA","GENERAL",3,1301,58
"12180","SONORA","26025","SECUNDARIA","TÉCNICA",1,351,9
"12181","SONORA","26025","SECUNDARIA","TELESECUNDARIA",10,1683,66
"12182","SONORA","26026","PREESCOLAR","COMUNITARIO",14,132,15
"12183","SONORA","26026","PREESCOLAR","GENERAL",13,753,29
"12184","SONORA","26026","PREESCOLAR","INDÍGENA",45,1350,41
"12185","SONORA","26026","PRIMARIA","COMUNITARIO",1,0,0
"12186","SONORA","26026","PRIMARIA","GENERAL",53,5527,219
"12187","SONORA","26026","PRIMARIA","INDÍGENA",16,676,28
"12188","SONORA","26026","SECUNDARIA","COMUNITARIO",1,12,1
"12189","SONORA","26026","SECUNDARIA","GENERAL",3,1038,35
"12190","SONORA","26026","SECUNDARIA","TÉCNICA",3,686,37
"12191","SONORA","26026","SECUNDARIA","TELESECUNDARIA",19,1568,74
"12192","SONORA","26027","PREESCOLAR","GENERAL",4,253,10
"12193","SONORA","26027","PRIMARIA","GENERAL",6,804,29
"12194","SONORA","26027","SECUNDARIA","TÉCNICA",1,273,6
"12195","SONORA","26027","SECUNDARIA","TELESECUNDARIA",1,60,2
"12196","SONORA","26028","PREESCOLAR","GENERAL",1,37,1
"12197","SONORA","26028","PRIMARIA","GENERAL",1,122,6
"12198","SONORA","26029","PREESCOLAR","COMUNITARIO",22,216,20
"12199","SONORA","26029","PREESCOLAR","GENERAL",42,3562,126
"12200","SONORA","26029","PREESCOLAR","INDÍGENA",18,871,31
"12201","SONORA","26029","PRIMARIA","COMUNITARIO",5,24,4
"12202","SONORA","26029","PRIMARIA","GENERAL",74,13864,498
"12203","SONORA","26029","PRIMARIA","INDÍGENA",15,973,48
"12204","SONORA","26029","SECUNDARIA","COMUNITARIO",4,43,5
"12205","SONORA","26029","SECUNDARIA","GENERAL",7,3449,150
"12206","SONORA","26029","SECUNDARIA","TÉCNICA",8,3732,103
"12207","SONORA","26029","SECUNDARIA","TELESECUNDARIA",16,972,46
"12208","SONORA","26030","PREESCOLAR","COMUNITARIO",18,138,14
"12209","SONORA","26030","PREESCOLAR","GENERAL",197,20662,886
"12210","SONORA","26030","PREESCOLAR","INDÍGENA",3,333,15
"12211","SONORA","26030","PRIMARIA","COMUNITARIO",10,67,8
"12212","SONORA","26030","PRIMARIA","GENERAL",287,75322,2671
"12213","SONORA","26030","PRIMARIA","INDÍGENA",6,1608,59
"12214","SONORA","26030","SECUNDARIA","COMUNITARIO",2,28,3
"12215","SONORA","26030","SECUNDARIA","GENERAL",41,21882,797
"12216","SONORA","26030","SECUNDARIA","TÉCNICA",25,16612,497
"12217","SONORA","26030","SECUNDARIA","TELESECUNDARIA",22,2685,100
"12218","SONORA","26031","PREESCOLAR","COMUNITARIO",1,7,1
"12219","SONORA","26031","PREESCOLAR","GENERAL",1,20,1
"12220","SONORA","26031","PRIMARIA","GENERAL",2,113,8
"12221","SONORA","26031","SECUNDARIA","TELESECUNDARIA",2,72,4
"12222","SONORA","26032","PREESCOLAR","GENERAL",1,25,0
"12223","SONORA","26032","PRIMARIA","GENERAL",1,80,5
"12224","SONORA","26032","SECUNDARIA","TÉCNICA",1,126,7
"12225","SONORA","26033","PREESCOLAR","COMUNITARIO",32,284,34
"12226","SONORA","26033","PREESCOLAR","GENERAL",21,1020,42
"12227","SONORA","26033","PREESCOLAR","INDÍGENA",48,1260,35
"12228","SONORA","26033","PRIMARIA","COMUNITARIO",4,27,4
"12229","SONORA","26033","PRIMARIA","GENERAL",70,6926,273
"12230","SONORA","26033","PRIMARIA","INDÍGENA",23,603,23
"12231","SONORA","26033","SECUNDARIA","COMUNITARIO",1,0,0
"12232","SONORA","26033","SECUNDARIA","GENERAL",3,2114,44
"12233","SONORA","26033","SECUNDARIA","TÉCNICA",7,1387,73
"12234","SONORA","26033","SECUNDARIA","TELESECUNDARIA",23,1248,53
"12235","SONORA","26034","PREESCOLAR","GENERAL",1,43,1
"12236","SONORA","26034","PRIMARIA","GENERAL",1,110,6
"12237","SONORA","26034","SECUNDARIA","TÉCNICA",1,178,7
"12238","SONORA","26035","PREESCOLAR","COMUNITARIO",3,14,2
"12239","SONORA","26035","PREESCOLAR","GENERAL",8,377,17
"12240","SONORA","26035","PRIMARIA","GENERAL",13,1487,55
"12241","SONORA","26035","SECUNDARIA","TÉCNICA",2,1138,32
"12242","SONORA","26035","SECUNDARIA","TELESECUNDARIA",1,80,0
"12243","SONORA","26036","PREESCOLAR","COMUNITARIO",3,33,3
"12244","SONORA","26036","PREESCOLAR","GENERAL",14,1010,37
"12245","SONORA","26036","PRIMARIA","GENERAL",19,3524,126
"12246","SONORA","26036","SECUNDARIA","GENERAL",3,1864,64
"12247","SONORA","26036","SECUNDARIA","TELESECUNDARIA",3,104,4
"12248","SONORA","26037","PREESCOLAR","GENERAL",1,37,1
"12249","SONORA","26037","PRIMARIA","GENERAL",1,93,6
"12250","SONORA","26037","SECUNDARIA","TÉCNICA",1,80,6
"12251","SONORA","26038","PREESCOLAR","GENERAL",2,171,8
"12252","SONORA","26038","PRIMARIA","COMUNITARIO",1,10,1
"12253","SONORA","26038","PRIMARIA","GENERAL",2,513,19
"12254","SONORA","26038","SECUNDARIA","TÉCNICA",1,264,7
"12255","SONORA","26039","PREESCOLAR","COMUNITARIO",1,11,1
"12256","SONORA","26039","PREESCOLAR","GENERAL",2,224,9
"12257","SONORA","26039","PRIMARIA","GENERAL",3,663,24
"12258","SONORA","26039","SECUNDARIA","TÉCNICA",1,299,13
"12259","SONORA","26039","SECUNDARIA","TELESECUNDARIA",1,8,0
"12260","SONORA","26040","PREESCOLAR","COMUNITARIO",2,8,2
"12261","SONORA","26040","PREESCOLAR","GENERAL",2,63,2
"12262","SONORA","26040","PRIMARIA","GENERAL",4,208,11
"12263","SONORA","26040","SECUNDARIA","TELESECUNDARIA",3,108,4
"12264","SONORA","26041","PREESCOLAR","GENERAL",4,342,13
"12265","SONORA","26041","PRIMARIA","GENERAL",4,1025,40
"12266","SONORA","26041","SECUNDARIA","GENERAL",1,530,18
"12267","SONORA","26042","PREESCOLAR","COMUNITARIO",21,127,16
"12268","SONORA","26042","PREESCOLAR","GENERAL",39,3201,137
"12269","SONORA","26042","PREESCOLAR","INDÍGENA",50,1406,51
"12270","SONORA","26042","PRIMARIA","COMUNITARIO",5,21,4
"12271","SONORA","26042","PRIMARIA","GENERAL",104,14361,563
"12272","SONORA","26042","PRIMARIA","INDÍGENA",17,504,24
"12273","SONORA","26042","SECUNDARIA","COMUNITARIO",2,29,3
"12274","SONORA","26042","SECUNDARIA","GENERAL",6,3932,137
"12275","SONORA","26042","SECUNDARIA","TÉCNICA",10,3630,132
"12276","SONORA","26042","SECUNDARIA","TELESECUNDARIA",21,1522,74
"12277","SONORA","26043","PREESCOLAR","COMUNITARIO",1,12,1
"12278","SONORA","26043","PREESCOLAR","GENERAL",59,6244,266
"12279","SONORA","26043","PRIMARIA","GENERAL",90,26344,935
"12280","SONORA","26043","SECUNDARIA","GENERAL",11,5863,252
"12281","SONORA","26043","SECUNDARIA","TÉCNICA",14,7682,198
"12282","SONORA","26043","SECUNDARIA","TELESECUNDARIA",2,110,5
"12283","SONORA","26044","PREESCOLAR","COMUNITARIO",1,14,1
"12284","SONORA","26044","PRIMARIA","GENERAL",1,38,1
"12285","SONORA","26044","SECUNDARIA","TELESECUNDARIA",1,24,1
"12286","SONORA","26045","PREESCOLAR","COMUNITARIO",2,17,2
"12287","SONORA","26045","PREESCOLAR","GENERAL",1,36,3
"12288","SONORA","26045","PRIMARIA","COMUNITARIO",1,4,1
"12289","SONORA","26045","PRIMARIA","GENERAL",5,252,12
"12290","SONORA","26045","SECUNDARIA","COMUNITARIO",1,17,1
"12291","SONORA","26045","SECUNDARIA","GENERAL",1,0,0
"12292","SONORA","26045","SECUNDARIA","TELESECUNDARIA",2,103,5
"12293","SONORA","26046","PREESCOLAR","COMUNITARIO",1,8,1
"12294","SONORA","26046","PRIMARIA","GENERAL",1,17,2
"12295","SONORA","26046","SECUNDARIA","TELESECUNDARIA",1,12,0
"12296","SONORA","26047","PREESCOLAR","COMUNITARIO",2,10,1
"12297","SONORA","26047","PREESCOLAR","GENERAL",3,278,12
"12298","SONORA","26047","PREESCOLAR","INDÍGENA",1,10,0
"12299","SONORA","26047","PRIMARIA","COMUNITARIO",1,0,0
"12300","SONORA","26047","PRIMARIA","GENERAL",6,908,37
"12301","SONORA","26047","PRIMARIA","INDÍGENA",1,46,1
"12302","SONORA","26047","SECUNDARIA","COMUNITARIO",1,0,0
"12303","SONORA","26047","SECUNDARIA","TÉCNICA",2,482,17
"12304","SONORA","26047","SECUNDARIA","TELESECUNDARIA",1,14,0
"12305","SONORA","26048","PREESCOLAR","GENERAL",14,2011,78
"12306","SONORA","26048","PRIMARIA","GENERAL",25,7274,245
"12307","SONORA","26048","SECUNDARIA","GENERAL",2,1312,40
"12308","SONORA","26048","SECUNDARIA","TÉCNICA",5,2671,89
"12309","SONORA","26049","PREESCOLAR","COMUNITARIO",2,13,2
"12310","SONORA","26049","PREESCOLAR","GENERAL",2,55,1
"12311","SONORA","26049","PREESCOLAR","INDÍGENA",3,42,0
"12312","SONORA","26049","PRIMARIA","COMUNITARIO",1,4,1
"12313","SONORA","26049","PRIMARIA","GENERAL",5,271,11
"12314","SONORA","26049","PRIMARIA","INDÍGENA",4,80,2
"12315","SONORA","26049","SECUNDARIA","COMUNITARIO",1,7,1
"12316","SONORA","26049","SECUNDARIA","TELESECUNDARIA",5,174,8
"12317","SONORA","26050","PREESCOLAR","GENERAL",1,43,2
"12318","SONORA","26050","PRIMARIA","GENERAL",2,120,6
"12319","SONORA","26050","SECUNDARIA","TÉCNICA",1,73,8
"12320","SONORA","26051","PREESCOLAR","COMUNITARIO",5,15,2
"12321","SONORA","26051","PREESCOLAR","GENERAL",1,64,2
"12322","SONORA","26051","PREESCOLAR","INDÍGENA",5,107,1
"12323","SONORA","26051","PRIMARIA","COMUNITARIO",4,14,4
"12324","SONORA","26051","PRIMARIA","GENERAL",9,485,17
"12325","SONORA","26051","PRIMARIA","INDÍGENA",1,10,0
"12326","SONORA","26051","SECUNDARIA","COMUNITARIO",3,10,2
"12327","SONORA","26051","SECUNDARIA","TÉCNICA",1,178,8
"12328","SONORA","26051","SECUNDARIA","TELESECUNDARIA",5,85,4
"12329","SONORA","26052","PREESCOLAR","COMUNITARIO",7,43,6
"12330","SONORA","26052","PREESCOLAR","GENERAL",3,144,6
"12331","SONORA","26052","PRIMARIA","GENERAL",11,565,20
"12332","SONORA","26052","SECUNDARIA","GENERAL",1,201,9
"12333","SONORA","26052","SECUNDARIA","TELESECUNDARIA",3,41,0
"12334","SONORA","26053","PREESCOLAR","GENERAL",1,15,1
"12335","SONORA","26053","PRIMARIA","GENERAL",1,39,2
"12336","SONORA","26053","SECUNDARIA","TELESECUNDARIA",1,11,0
"12337","SONORA","26054","PREESCOLAR","GENERAL",1,24,1
"12338","SONORA","26054","PRIMARIA","GENERAL",1,76,2
"12339","SONORA","26054","SECUNDARIA","TELESECUNDARIA",1,18,1
"12340","SONORA","26055","PREESCOLAR","COMUNITARIO",2,24,2
"12341","SONORA","26055","PREESCOLAR","GENERAL",43,4559,173
"12342","SONORA","26055","PREESCOLAR","INDÍGENA",1,24,1
"12343","SONORA","26055","PRIMARIA","GENERAL",79,20278,707
"12344","SONORA","26055","SECUNDARIA","GENERAL",11,6424,222
"12345","SONORA","26055","SECUNDARIA","TÉCNICA",8,4323,155
"12346","SONORA","26055","SECUNDARIA","TELESECUNDARIA",3,380,18
"12347","SONORA","26056","PREESCOLAR","COMUNITARIO",1,19,2
"12348","SONORA","26056","PREESCOLAR","GENERAL",2,99,4
"12349","SONORA","26056","PREESCOLAR","INDÍGENA",1,174,8
"12350","SONORA","26056","PRIMARIA","GENERAL",8,1056,35
"12351","SONORA","26056","PRIMARIA","INDÍGENA",1,234,11
"12352","SONORA","26056","SECUNDARIA","TELESECUNDARIA",4,754,32
"12353","SONORA","26057","PREESCOLAR","COMUNITARIO",2,14,2
"12354","SONORA","26057","PREESCOLAR","GENERAL",1,19,1
"12355","SONORA","26057","PRIMARIA","GENERAL",3,144,6
"12356","SONORA","26057","SECUNDARIA","TÉCNICA",1,50,5
"12357","SONORA","26058","PREESCOLAR","COMUNITARIO",2,19,2
"12358","SONORA","26058","PREESCOLAR","GENERAL",8,501,21
"12359","SONORA","26058","PRIMARIA","GENERAL",15,1751,74
"12360","SONORA","26058","SECUNDARIA","COMUNITARIO",1,0,0
"12361","SONORA","26058","SECUNDARIA","GENERAL",1,574,20
"12362","SONORA","26058","SECUNDARIA","TÉCNICA",1,273,9
"12363","SONORA","26058","SECUNDARIA","TELESECUNDARIA",1,82,6
"12364","SONORA","26059","PREESCOLAR","GENERAL",3,59,2
"12365","SONORA","26059","PRIMARIA","GENERAL",3,235,10
"12366","SONORA","26059","SECUNDARIA","GENERAL",1,11,0
"12367","SONORA","26059","SECUNDARIA","TELESECUNDARIA",2,80,3
"12368","SONORA","26060","PREESCOLAR","GENERAL",3,87,4
"12369","SONORA","26060","PRIMARIA","GENERAL",3,253,10
"12370","SONORA","26060","SECUNDARIA","TELESECUNDARIA",3,129,4
"12371","SONORA","26061","PREESCOLAR","COMUNITARIO",4,45,4
"12372","SONORA","26061","PREESCOLAR","GENERAL",1,11,1
"12373","SONORA","26061","PRIMARIA","GENERAL",5,138,4
"12374","SONORA","26061","SECUNDARIA","GENERAL",1,17,0
"12375","SONORA","26061","SECUNDARIA","TELESECUNDARIA",4,39,1
"12376","SONORA","26062","PREESCOLAR","GENERAL",1,33,1
"12377","SONORA","26062","PRIMARIA","GENERAL",1,125,6
"12378","SONORA","26062","SECUNDARIA","TELESECUNDARIA",1,59,3
"12379","SONORA","26063","PREESCOLAR","GENERAL",1,27,1
"12380","SONORA","26063","PRIMARIA","GENERAL",1,114,6
"12381","SONORA","26063","SECUNDARIA","TELESECUNDARIA",1,55,3
"12382","SONORA","26064","PREESCOLAR","COMUNITARIO",1,17,1
"12383","SONORA","26064","PREESCOLAR","GENERAL",1,33,2
"12384","SONORA","26064","PRIMARIA","GENERAL",2,147,7
"12385","SONORA","26064","SECUNDARIA","TELESECUNDARIA",2,78,3
"12386","SONORA","26065","PREESCOLAR","GENERAL",3,46,1
"12387","SONORA","26065","PRIMARIA","GENERAL",4,166,7
"12388","SONORA","26065","SECUNDARIA","TELESECUNDARIA",3,82,2
"12389","SONORA","26066","PREESCOLAR","COMUNITARIO",2,24,3
"12390","SONORA","26066","PREESCOLAR","GENERAL",5,222,10
"12391","SONORA","26066","PRIMARIA","COMUNITARIO",1,5,1
"12392","SONORA","26066","PRIMARIA","GENERAL",12,858,33
"12393","SONORA","26066","SECUNDARIA","GENERAL",1,211,13
"12394","SONORA","26066","SECUNDARIA","TÉCNICA",1,179,8
"12395","SONORA","26066","SECUNDARIA","TELESECUNDARIA",3,38,0
"12396","SONORA","26067","PREESCOLAR","COMUNITARIO",1,11,1
"12397","SONORA","26067","PREESCOLAR","GENERAL",1,49,3
"12398","SONORA","26067","PRIMARIA","GENERAL",2,179,8
"12399","SONORA","26067","SECUNDARIA","GENERAL",1,77,2
"12400","SONORA","26067","SECUNDARIA","TELESECUNDARIA",1,15,1
"12401","SONORA","26068","PREESCOLAR","COMUNITARIO",2,12,2
"12402","SONORA","26068","PREESCOLAR","GENERAL",1,15,1
"12403","SONORA","26068","PRIMARIA","GENERAL",3,81,4
"12404","SONORA","26068","SECUNDARIA","TELESECUNDARIA",1,20,1
"12405","SONORA","26069","PREESCOLAR","COMUNITARIO",7,36,6
"12406","SONORA","26069","PREESCOLAR","GENERAL",1,101,3
"12407","SONORA","26069","PREESCOLAR","INDÍGENA",3,73,3
"12408","SONORA","26069","PRIMARIA","COMUNITARIO",2,9,2
"12409","SONORA","26069","PRIMARIA","GENERAL",9,450,17
"12410","SONORA","26069","PRIMARIA","INDÍGENA",3,170,9
"12411","SONORA","26069","SECUNDARIA","TÉCNICA",1,171,8
"12412","SONORA","26069","SECUNDARIA","TELESECUNDARIA",7,132,6
"12413","SONORA","26070","PREESCOLAR","COMUNITARIO",3,28,3
"12414","SONORA","26070","PREESCOLAR","GENERAL",6,535,23
"12415","SONORA","26070","PRIMARIA","GENERAL",12,1899,71
